Auction_key,Auction_seq,Auction_date,Appraisal_price,Minimum_sales_price,Auction_results
1390,3,2016-10-10 00:00:00,287000000,287000000,payout
1390,4,2016-10-20 00:00:00,287000000,287000000,dividend
1391,1,2016-04-18 00:00:00,260000000,260000000,change
1391,2,2016-05-16 00:00:00,260000000,260000000,Winning bid
1391,3,2016-08-09 00:00:00,260000000,260000000,dividend
1392,1,2016-04-25 00:00:00,240000000,240000000,failure of auction
1392,2,2016-05-23 00:00:00,240000000,192000000,Winning bid
1392,3,2016-07-20 00:00:00,240000000,192000000,dividend
1393,1,2016-04-11 00:00:00,531000000,531000000,failure of auction
1393,2,2016-05-09 00:00:00,531000000,424800000,Winning bid
1393,3,2016-07-19 00:00:00,531000000,424800000,dividend
1394,1,2016-04-04 00:00:00,244000000,244000000,failure of auction
1394,2,2016-05-02 00:00:00,244000000,195200000,Winning bid
1394,3,2016-07-29 00:00:00,244000000,195200000,dividend
1395,1,2016-04-04 00:00:00,700000000,700000000,failure of auction
1395,2,2016-05-02 00:00:00,700000000,560000000,Winning bid
1395,3,2016-07-29 00:00:00,700000000,560000000,dividend
1396,1,2016-04-04 00:00:00,296000000,296000000,failure of auction
1396,2,2016-05-02 00:00:00,296000000,236800000,Winning bid
1396,3,2016-07-29 00:00:00,296000000,236800000,dividend
1397,1,2016-05-23 00:00:00,430000000,430000000,Winning bid
1397,2,2016-07-20 00:00:00,430000000,430000000,dividend
1398,1,2016-05-02 00:00:00,183000000,183000000,failure of auction
1398,2,2016-05-30 00:00:00,183000000,146400000,Winning bid
1398,3,2016-08-19 00:00:00,183000000,146400000,dividend
1399,1,2016-10-31 00:00:00,640000000,640000000,failure of auction
1399,2,2016-11-28 00:00:00,640000000,512000000,Winning bid
1399,3,2017-03-29 00:00:00,640000000,512000000,dividend
1400,1,2016-04-04 00:00:00,295000000,295000000,failure of auction
1400,2,2016-05-02 00:00:00,295000000,236000000,Winning bid
1400,3,2016-07-29 00:00:00,295000000,236000000,dividend
1401,1,2016-06-27 00:00:00,350000000,350000000,failure of auction
1401,2,2016-08-08 00:00:00,350000000,280000000,Winning bid
1401,3,2016-10-28 00:00:00,350000000,280000000,dividend
1402,1,2016-08-08 00:00:00,680000000,680000000,failure of auction
1402,2,2016-09-19 00:00:00,680000000,544000000,Winning bid
1402,3,2016-11-25 00:00:00,680000000,544000000,dividend
1403,1,2016-06-13 00:00:00,292000000,292000000,failure of auction
1403,2,2016-07-25 00:00:00,292000000,233600000,Winning bid
1403,3,2016-10-06 00:00:00,292000000,233600000,dividend
1404,1,2016-05-09 00:00:00,440000000,440000000,failure of auction
1404,2,2016-06-13 00:00:00,440000000,352000000,Winning bid
1404,3,2016-08-23 00:00:00,440000000,352000000,dividend
1405,1,2016-08-01 00:00:00,470000000,470000000,failure of auction
1405,2,2016-09-05 00:00:00,470000000,376000000,Winning bid
1405,3,2016-11-15 00:00:00,470000000,376000000,dividend
1406,1,2016-08-08 00:00:00,390000000,390000000,failure of auction
1406,2,2016-09-19 00:00:00,390000000,312000000,Winning bid
1406,3,2016-11-25 00:00:00,390000000,312000000,dividend
1407,1,2016-05-09 00:00:00,182000000,182000000,failure of auction
1407,2,2016-06-13 00:00:00,182000000,145600000,Winning bid
1407,3,2016-08-23 00:00:00,182000000,145600000,dividend
1408,1,2016-05-09 00:00:00,209000000,209000000,failure of auction
1408,2,2016-06-13 00:00:00,209000000,167200000,Winning bid
1408,3,2016-08-23 00:00:00,209000000,167200000,dividend
1409,1,2016-08-01 00:00:00,334000000,334000000,failure of auction
1409,2,2016-09-05 00:00:00,334000000,267200000,Winning bid
1409,3,2016-10-11 00:00:00,334000000,267200000,dividend
1410,1,2016-05-30 00:00:00,310000000,310000000,failure of auction
1410,2,2016-07-04 00:00:00,310000000,248000000,Winning bid
1410,3,2016-09-23 00:00:00,310000000,248000000,dividend
1411,1,2016-05-09 00:00:00,120000000,120000000,Winning bid
1411,2,2016-07-19 00:00:00,120000000,120000000,dividend
1412,1,2016-06-20 00:00:00,815000000,815000000,failure of auction
1412,2,2016-08-01 00:00:00,815000000,652000000,Winning bid
1412,3,2016-09-06 00:00:00,815000000,652000000,dividend
1413,1,2016-08-08 00:00:00,360000000,360000000,failure of auction
1413,2,2016-09-19 00:00:00,360000000,288000000,Winning bid
1413,3,2016-11-25 00:00:00,360000000,288000000,dividend
1414,1,2016-07-25 00:00:00,604000000,604000000,failure of auction
1414,2,2016-08-29 00:00:00,604000000,483200000,Winning bid
1414,3,2016-10-20 00:00:00,604000000,483200000,dividend
1415,1,2016-07-25 00:00:00,196000000,196000000,Winning bid
1415,2,2016-10-06 00:00:00,196000000,196000000,dividend
1416,1,2016-06-13 00:00:00,330000000,330000000,failure of auction
1416,2,2016-07-25 00:00:00,330000000,264000000,Winning bid
1416,3,2016-11-08 00:00:00,330000000,264000000,dividend
1417,1,2016-11-28 00:00:00,502000000,502000000,failure of auction
1417,2,2016-12-26 00:00:00,502000000,401600000,Winning bid
1417,3,2017-03-16 00:00:00,502000000,401600000,dividend
1418,1,2016-07-25 00:00:00,335000000,335000000,failure of auction
1418,2,2016-08-29 00:00:00,335000000,268000000,Winning bid
1418,3,2016-10-20 00:00:00,335000000,268000000,dividend
1419,1,2016-08-29 00:00:00,265000000,265000000,Winning bid
1419,2,2016-10-20 00:00:00,265000000,265000000,dividend
1420,1,2016-10-10 00:00:00,450000000,450000000,failure of auction
1420,2,2016-11-14 00:00:00,450000000,360000000,Winning bid
1420,3,2017-01-24 00:00:00,450000000,360000000,dividend
1421,1,2016-10-17 00:00:00,250000000,250000000,failure of auction
1421,2,2016-11-21 00:00:00,250000000,200000000,Winning bid
1421,3,2016-12-29 00:00:00,250000000,200000000,dividend
1422,1,2016-09-05 00:00:00,318000000,318000000,change
1422,2,2016-11-21 00:00:00,318000000,318000000,Winning bid
1422,3,2016-12-29 00:00:00,318000000,318000000,dividend
1423,1,2016-11-28 00:00:00,115000000,115000000,Winning bid
1423,2,2017-02-16 00:00:00,115000000,115000000,dividend
1424,1,2017-05-15 00:00:00,210000000,210000000,Winning bid
1424,2,2017-07-28 00:00:00,210000000,210000000,dividend
1425,1,2016-06-20 00:00:00,460000000,460000000,failure of auction
1425,2,2016-08-01 00:00:00,460000000,368000000,Winning bid
1425,3,2016-10-11 00:00:00,460000000,368000000,dividend
1426,1,2016-07-04 00:00:00,375000000,375000000,failure of auction
1426,2,2016-08-22 00:00:00,375000000,300000000,Winning bid
1426,3,2016-10-21 00:00:00,375000000,300000000,dividend
1427,1,2016-06-13 00:00:00,490000000,490000000,failure of auction
1427,2,2016-07-25 00:00:00,490000000,392000000,Winning bid
1427,3,2016-10-06 00:00:00,490000000,392000000,dividend
1428,1,2016-06-13 00:00:00,255000000,255000000,failure of auction
1428,2,2016-07-25 00:00:00,255000000,204000000,Winning bid
1428,3,2016-10-06 00:00:00,255000000,204000000,dividend
1429,1,2016-06-20 00:00:00,380000000,380000000,change
1429,2,2017-11-20 00:00:00,380000000,380000000,Winning bid
1429,3,2018-01-30 00:00:00,380000000,380000000,dividend
1430,1,2016-08-08 00:00:00,336000000,336000000,Winning bid
1430,2,2016-09-30 00:00:00,336000000,336000000,dividend
1431,1,2016-09-19 00:00:00,500000000,500000000,change
1431,2,2016-11-28 00:00:00,500000000,500000000,failure of auction
1431,3,2016-12-26 00:00:00,500000000,400000000,Winning bid
1431,4,2017-03-29 00:00:00,500000000,400000000,dividend
1432,1,2016-07-25 00:00:00,200000000,200000000,failure of auction
1432,2,2016-08-29 00:00:00,200000000,160000000,Winning bid
1432,3,2016-10-20 00:00:00,200000000,160000000,dividend
1433,1,2016-09-05 00:00:00,420000000,420000000,Winning bid
1433,2,2016-10-11 00:00:00,420000000,420000000,dividend
1434,1,2016-07-25 00:00:00,360000000,360000000,failure of auction
1434,2,2016-08-29 00:00:00,360000000,288000000,change
1434,3,2016-11-14 00:00:00,360000000,288000000,Winning bid
1434,4,2018-03-26 00:00:00,360000000,288000000,Winning bid
1435,1,2016-07-04 00:00:00,387000000,387000000,failure of auction
1435,2,2016-08-22 00:00:00,387000000,309600000,Winning bid
1435,3,2016-11-09 00:00:00,387000000,309600000,dividend
1436,1,2016-07-25 00:00:00,380000000,380000000,failure of auction
1436,2,2016-08-29 00:00:00,380000000,304000000,Winning bid
1436,3,2016-10-20 00:00:00,380000000,304000000,dividend
1437,1,2016-12-19 00:00:00,5810000000,5810000000,failure of auction
1437,2,2017-02-06 00:00:00,5810000000,4648000000,Winning bid
1437,3,2017-05-01 00:00:00,5810000000,4648000000,failure of auction
1437,4,2017-06-12 00:00:00,5810000000,3718400000,failure of auction
1437,5,2017-07-17 00:00:00,5810000000,2974720000,Winning bid
1437,6,2017-09-19 00:00:00,5810000000,2974720000,dividend
1438,1,2016-07-04 00:00:00,490000000,490000000,failure of auction
1438,2,2016-08-22 00:00:00,490000000,392000000,Winning bid
1438,3,2016-11-25 00:00:00,490000000,392000000,dividend
1439,1,2016-08-01 00:00:00,399000000,399000000,failure of auction
1439,2,2016-09-05 00:00:00,399000000,319200000,Winning bid
1439,3,2016-11-15 00:00:00,399000000,319200000,dividend
1440,1,2016-09-19 00:00:00,350000000,350000000,Winning bid
1440,2,2016-11-25 00:00:00,350000000,350000000,dividend
1441,1,2016-10-31 00:00:00,348000000,348000000,Winning bid
1441,2,2016-12-21 00:00:00,348000000,348000000,dividend
1442,1,2016-07-25 00:00:00,365000000,365000000,failure of auction
1442,2,2016-08-29 00:00:00,365000000,292000000,Winning bid
1442,3,2016-10-20 00:00:00,365000000,292000000,dividend
1443,1,2016-10-17 00:00:00,400000000,400000000,failure of auction
1443,2,2016-11-21 00:00:00,400000000,320000000,Winning bid
1443,3,2017-01-23 00:00:00,400000000,320000000,dividend
1444,1,2017-02-13 00:00:00,285000000,285000000,Winning bid
1444,2,2017-04-27 00:00:00,285000000,285000000,dividend
1445,1,2016-08-22 00:00:00,299000000,299000000,failure of auction
1445,2,2016-09-26 00:00:00,299000000,239200000,Winning bid
1445,3,2016-11-25 00:00:00,299000000,239200000,dividend
1446,1,2016-07-25 00:00:00,398000000,398000000,failure of auction
1446,2,2016-08-29 00:00:00,398000000,318400000,Winning bid
1446,3,2016-10-20 00:00:00,398000000,318400000,dividend
1447,1,2016-08-29 00:00:00,350000000,350000000,change
1447,2,2016-11-14 00:00:00,350000000,350000000,Winning bid
1447,3,2016-12-20 00:00:00,350000000,350000000,dividend
1448,1,2016-12-19 00:00:00,334000000,334000000,Winning bid
1448,2,2017-02-20 00:00:00,334000000,334000000,dividend
1449,1,2017-05-08 00:00:00,215000000,215000000,Winning bid
1449,2,2017-07-21 00:00:00,215000000,215000000,dividend
1450,1,2016-10-10 00:00:00,237000000,237000000,failure of auction
1450,2,2016-11-14 00:00:00,237000000,189600000,Winning bid
1450,3,2017-01-24 00:00:00,237000000,189600000,dividend
1451,1,2017-04-10 00:00:00,352000000,352000000,Winning bid
1451,2,2017-06-23 00:00:00,352000000,352000000,dividend
1452,1,2016-09-19 00:00:00,560000000,560000000,failure of auction
1452,2,2016-10-31 00:00:00,560000000,448000000,Winning bid
1452,3,2016-12-23 00:00:00,560000000,448000000,dividend
1453,1,2016-09-26 00:00:00,373000000,373000000,Winning bid
1453,2,2016-11-23 00:00:00,373000000,373000000,dividend
1454,1,2016-10-17 00:00:00,163000000,163000000,Winning bid
1454,2,2016-12-29 00:00:00,163000000,163000000,dividend
1455,1,2017-02-20 00:00:00,319000000,319000000,failure of auction
1455,2,2017-03-20 00:00:00,319000000,255200000,Winning bid
1455,3,2017-05-10 00:00:00,319000000,255200000,dividend
1456,1,2016-07-25 00:00:00,320000000,320000000,failure of auction
1456,2,2016-08-29 00:00:00,320000000,256000000,Winning bid
1456,3,2016-10-20 00:00:00,320000000,256000000,dividend
1457,1,2016-07-25 00:00:00,610000000,610000000,failure of auction
1457,2,2016-08-29 00:00:00,610000000,488000000,Winning bid
1457,3,2016-10-20 00:00:00,610000000,488000000,dividend
1458,1,2016-08-29 00:00:00,524000000,524000000,failure of auction
1458,2,2016-10-10 00:00:00,524000000,419200000,Winning bid
1458,3,2016-12-20 00:00:00,524000000,419200000,dividend
1459,1,2017-04-17 00:00:00,270000000,270000000,Winning bid
1459,2,2017-07-13 00:00:00,270000000,270000000,dividend
1460,1,2016-09-05 00:00:00,615000000,615000000,change
1460,2,2016-11-21 00:00:00,615000000,615000000,failure of auction
1460,3,2016-12-19 00:00:00,615000000,492000000,Winning bid
1460,4,2017-01-23 00:00:00,615000000,492000000,dividend
1461,1,2016-10-17 00:00:00,215000000,215000000,Winning bid
1461,2,2016-12-06 00:00:00,215000000,215000000,dividend
1462,1,2018-03-26 00:00:00,740000000,740000000,Winning bid
1462,2,2018-05-10 00:00:00,740000000,740000000,dividend
1463,1,2016-10-31 00:00:00,171000000,171000000,Winning bid
1463,2,2016-12-23 00:00:00,171000000,171000000,dividend
1464,1,2016-09-05 00:00:00,256000000,256000000,failure of auction
1464,2,2016-10-17 00:00:00,256000000,204800000,Winning bid
1464,3,2016-12-29 00:00:00,256000000,204800000,dividend
1465,1,2016-09-05 00:00:00,375000000,375000000,failure of auction
1465,2,2016-10-17 00:00:00,375000000,300000000,failure of auction
1465,3,2016-11-21 00:00:00,375000000,240000000,Winning bid
1465,4,2017-02-06 00:00:00,375000000,240000000,failure of auction
1465,5,2017-03-06 00:00:00,375000000,192000000,failure of auction
1465,6,2017-04-03 00:00:00,375000000,153600000,Winning bid
1465,7,2017-06-12 00:00:00,375000000,153600000,failure of auction
1465,8,2017-07-17 00:00:00,375000000,122880000,Winning bid
1465,9,2017-09-19 00:00:00,375000000,122880000,dividend
1466,1,2016-09-05 00:00:00,283000000,283000000,Winning bid
1466,2,2017-09-19 00:00:00,283000000,283000000,dividend
1467,1,2016-12-12 00:00:00,237000000,237000000,Winning bid
1467,2,2017-02-21 00:00:00,237000000,237000000,dividend
1468,1,2016-12-19 00:00:00,455000000,455000000,Winning bid
1468,2,2017-02-20 00:00:00,455000000,455000000,dividend
1469,1,2016-09-05 00:00:00,230000000,230000000,Winning bid
1469,2,2016-10-11 00:00:00,230000000,230000000,dividend
1470,1,2016-08-29 00:00:00,230000000,230000000,failure of auction
1470,2,2016-10-10 00:00:00,230000000,184000000,Winning bid
1470,3,2016-12-20 00:00:00,230000000,184000000,dividend
1471,1,2016-09-19 00:00:00,380000000,380000000,Winning bid
1471,2,2016-12-21 00:00:00,380000000,380000000,dividend
1472,1,2016-08-29 00:00:00,410000000,410000000,failure of auction
1472,2,2016-10-10 00:00:00,410000000,328000000,Winning bid
1472,3,2016-12-20 00:00:00,410000000,328000000,dividend
1473,1,2016-12-19 00:00:00,210000000,210000000,Winning bid
1473,2,2017-02-20 00:00:00,210000000,210000000,dividend
1474,1,2017-05-15 00:00:00,185000000,185000000,Winning bid
1474,2,2017-07-17 00:00:00,185000000,185000000,dividend
1475,1,2017-03-13 00:00:00,440000000,440000000,failure of auction
1475,2,2017-04-10 00:00:00,440000000,352000000,change
1475,3,2017-05-08 00:00:00,440000000,352000000,Winning bid
1475,4,2017-06-23 00:00:00,440000000,352000000,dividend
1476,1,2016-11-07 00:00:00,442000000,442000000,failure of auction
1476,2,2016-12-05 00:00:00,442000000,353600000,Winning bid
1476,3,2017-02-17 00:00:00,442000000,353600000,dividend
1477,1,2016-09-26 00:00:00,340000000,340000000,failure of auction
1477,2,2016-11-07 00:00:00,340000000,272000000,Winning bid
1477,3,2016-12-28 00:00:00,340000000,272000000,dividend
1478,1,2017-02-06 00:00:00,228000000,228000000,failure of auction
1478,2,2017-03-06 00:00:00,228000000,182400000,Winning bid
1478,3,2017-05-23 00:00:00,228000000,182400000,dividend
1479,1,2016-11-28 00:00:00,225000000,225000000,Winning bid
1479,2,2017-01-25 00:00:00,225000000,225000000,dividend
1480,1,2016-09-26 00:00:00,204000000,204000000,Winning bid
1480,2,2016-11-07 00:00:00,204000000,204000000,Winning bid
1480,3,2017-01-20 00:00:00,204000000,204000000,dividend
1481,1,2016-12-12 00:00:00,194000000,194000000,Winning bid
1481,2,2017-02-21 00:00:00,194000000,194000000,dividend
1482,1,2016-12-12 00:00:00,270000000,270000000,Winning bid
1482,2,2017-02-21 00:00:00,270000000,270000000,dividend
1483,1,2016-11-14 00:00:00,154000000,154000000,failure of auction
1483,2,2016-12-12 00:00:00,154000000,123200000,Winning bid
1483,3,2017-02-21 00:00:00,154000000,123200000,dividend
1484,1,2016-11-28 00:00:00,570000000,570000000,failure of auction
1484,2,2016-12-26 00:00:00,570000000,456000000,Winning bid
1484,3,2017-03-16 00:00:00,570000000,456000000,dividend
1485,1,2016-12-26 00:00:00,490000000,490000000,failure of auction
1485,2,2017-10-30 00:00:00,490000000,392000000,Winning bid
1485,3,2017-12-19 00:00:00,490000000,392000000,dividend
1486,1,2016-10-10 00:00:00,407000000,407000000,failure of auction
1486,2,2016-11-14 00:00:00,407000000,325600000,Winning bid
1486,3,2017-01-24 00:00:00,407000000,325600000,dividend
1487,1,2017-03-27 00:00:00,550000000,550000000,failure of auction
1487,2,2017-04-24 00:00:00,550000000,440000000,Winning bid
1487,3,2017-06-15 00:00:00,550000000,440000000,dividend
1488,1,2016-11-07 00:00:00,400000000,400000000,failure of auction
1488,2,2016-12-05 00:00:00,400000000,320000000,Winning bid
1488,3,2017-02-22 00:00:00,400000000,320000000,dividend
1489,1,2017-02-20 00:00:00,312000000,312000000,change
1489,2,2017-04-17 00:00:00,312000000,312000000,failure of auction
1489,3,2017-05-15 00:00:00,312000000,249600000,Winning bid
1489,4,2017-07-13 00:00:00,312000000,249600000,dividend
1490,1,2016-11-14 00:00:00,480000000,480000000,Winning bid
1490,2,2017-01-24 00:00:00,480000000,480000000,dividend
1491,1,2016-11-21 00:00:00,225000000,225000000,Winning bid
1491,2,2017-01-23 00:00:00,225000000,225000000,dividend
1492,1,2016-12-05 00:00:00,531000000,531000000,failure of auction
1492,2,2017-01-09 00:00:00,531000000,424800000,Winning bid
1492,3,2017-03-21 00:00:00,531000000,424800000,dividend
1493,1,2016-11-14 00:00:00,391000000,391000000,failure of auction
1493,2,2016-12-12 00:00:00,391000000,312800000,Winning bid
1493,3,2017-02-21 00:00:00,391000000,312800000,dividend
1494,1,2016-11-28 00:00:00,570000000,570000000,failure of auction
1494,2,2016-12-26 00:00:00,570000000,456000000,Winning bid
1494,3,2017-02-23 00:00:00,570000000,456000000,dividend
1495,1,2016-12-26 00:00:00,428000000,428000000,change
1495,2,2017-02-13 00:00:00,428000000,428000000,failure of auction
1495,3,2017-03-13 00:00:00,428000000,342400000,Winning bid
1495,4,2017-05-22 00:00:00,428000000,342400000,dividend
1496,1,2016-11-21 00:00:00,394000000,394000000,failure of auction
1496,2,2016-12-19 00:00:00,394000000,315200000,Winning bid
1496,3,2017-02-20 00:00:00,394000000,315200000,dividend
1497,1,2016-11-07 00:00:00,360000000,360000000,failure of auction
1497,2,2016-12-05 00:00:00,360000000,288000000,Winning bid
1497,3,2017-01-20 00:00:00,360000000,288000000,dividend
1498,1,2017-01-16 00:00:00,246000000,246000000,Winning bid
1498,2,2017-03-30 00:00:00,246000000,246000000,dividend
1499,1,2017-07-24 00:00:00,260000000,260000000,Winning bid
